Title,Features.Handheld?,Features.Max Players,Features.Multiplatform?,Features.Online?,Metadata.Genres,Metadata.Licensed?,Metadata.Publishers,Metadata.Sequel?,Metrics.Review Score,Metrics.Sales,Metrics.Used Price,Release.Console,Release.Rating,Release.Re-release?,Release.Year,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed
Call of Duty: World at War,True,2,True,True,Action,True,Activision,True,83,1.17,29.95,Nintendo Wii,M,True,2008,10.283333333333331,154.56666666666666,8.0,268,5.983333333333333,31.85,161.7,15.0,19,16.2,13.283333333333331,69.81666666666666,10.0,38,8.233333333333333,7.8,13.95,8.0,211,5.366666666666666
Rock Band,True,4,True,True,"Action,Simulation",True,,True,92,2.02,14.95,X360,E,True,2007,19.366666666666667,86.83333333333333,8.0,29,9.333333333333334,42.0,42.0,42.0,1,42.0,35.516666666666666,95.46666666666668,26.366666666666667,11,18.466666666666665,7.583333333333333,9.833333333333334,7.75,17,6.333333333333333
The Incredible Hulk,True,1,True,True,Action,True,Sega,True,55,0.22,17.95,X360,E,True,2008,5.216666666666667,5.216666666666667,5.216666666666667,1,5.216666666666667,5.216666666666667,5.216666666666667,5.216666666666667,1,5.216666666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Crazy Taxi: Fare Wars,True,1,True,True,"Action,Racing / Driving",True,Sega,True,64,0.1,17.95,Sony PSP,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
The Simpsons Game,True,1,True,True,Action,True,EA,True,59,0.23,16.95,Sony PSP,M,True,2007,1.0333333333333334,2.4,1.0,35,0.7166666666666667,1.4833333333333334,2.5166666666666666,1.0,7,0.9,0.0,0.0,0.0,0,0.0,0.9333333333333332,1.45,0.8666666666666667,28,0.65
The World Ends With You,True,1,True,True,"Action,Adventure,Role-Playing (RPG)",True,SquareEnix,True,88,0.37,17.95,Nintendo DS,M,True,2007,48.66666666666666,195.55,30.0,151,26.116666666666667,142.36666666666667,242.83333333333331,125.43333333333334,19,90.95,54.8,119.48333333333332,50.0,44,34.93333333333333,25.366666666666667,45.333333333333336,25.0,88,19.03333333333333
Too Human,True,1,True,True,"Action,Role-Playing (RPG)",True,Microsoft,True,65,0.35,14.95,X360,T,True,2008,20.516666666666666,68.36666666666666,15.0,37,12.866666666666667,119.0,119.0,119.0,1,119.0,23.83333333333333,45.833333333333336,19.5,16,16.333333333333332,12.916666666666666,16.466666666666665,12.983333333333333,20,10.466666666666669
Knights in the Nightmare,True,1,True,True,"Role-Playing (RPG),Strategy",True,,True,76,0.06,29.95,Nintendo DS,M,True,2008,27.116666666666667,32.983333333333334,28.85,8,23.633333333333333,0.0,0.0,0.0,0,0.0,31.0,31.0,31.0,1,31.0,26.566666666666663,32.78333333333333,28.55,7,23.416666666666668
Smash Court Tennis 3,True,4,True,True,"Simulation,Sports",True,Atari,True,55,0.06,14.95,X360,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Sonic Rush,True,1,True,True,Action,True,Sega,True,82,1.2,14.95,Nintendo DS,E,True,2005,7.916666666666667,13.533333333333331,6.216666666666667,25,5.033333333333333,13.433333333333334,17.35,16.0,5,10.466666666666669,9.433333333333334,10.35,10.0,7,8.183333333333334,4.966666666666667,5.983333333333333,5.0,13,3.983333333333333
Eragon,True,2,True,True,Action,True,,True,48,0.09,12.95,X360,T,True,2006,8.833333333333334,12.7,8.0,11,5.583333333333333,11.666666666666666,13.916666666666666,10.0,6,9.416666666666666,0.0,0.0,0.0,0,0.0,5.433333333333334,6.35,6.0,5,4.233333333333333
Bee Movie Game,True,2,True,True,Action,True,Activision,True,71,0.15,12.95,X360,T,True,2007,5.766666666666667,6.266666666666667,5.633333333333333,4,5.35,6.0,6.0,6.0,1,6.0,5.266666666666667,5.266666666666667,5.266666666666667,1,5.266666666666667,5.916666666666667,6.366666666666666,5.916666666666667,2,5.45
Call of Duty 3,True,2,True,True,Action,True,Activision,True,82,1.51,16.95,X360,T,True,2006,8.816666666666666,12.816666666666666,8.45,96,6.816666666666666,9.8,12.2,10.0,5,7.733333333333333,11.583333333333334,14.133333333333333,11.0,13,9.633333333333333,8.3,12.066666666666666,8.0,78,6.566666666666666
Diner Dash,True,1,True,True,Action,True,,True,64,0.34,17.95,Nintendo DS,T,True,2007,5.133333333333334,5.65,5.0,6,4.333333333333333,6.0,6.0,6.0,1,6.0,5.416666666666667,5.716666666666667,5.0,3,5.1,4.3,4.65,4.3,2,3.95
Armored Core 4,True,2,True,True,Action,True,Sega,True,65,0.09,19.95,PlayStation 3,E,True,2006,20.6,22.65,20.0,5,19.15,0.0,0.0,0.0,0,0.0,19.0,19.5,19.0,3,18.5,23.0,24.0,23.0,2,22.0
Jeanne d'Arc,True,1,True,True,"Role-Playing (RPG),Strategy",True,Sony,True,87,0.21,19.95,Sony PSP,T,True,2007,39.48333333333333,61.2,37.016666666666666,44,27.616666666666667,68.0,74.0,68.0,2,62.0,42.13333333333333,62.15,38.16666666666666,26,33.56666666666667,31.6,36.61666666666667,30.916666666666668,16,24.116666666666667
Iron Man,True,1,True,True,Action,True,Sega,True,56,0.33,14.95,Nintendo DS,M,True,2008,5.8,10.666666666666666,5.0,12,4.233333333333333,9.983333333333333,12.466666666666669,8.0,3,7.483333333333333,5.083333333333333,5.083333333333333,5.083333333333333,1,5.083333333333333,4.333333333333333,4.683333333333334,4.366666666666666,8,3.716666666666667
From the Abyss,True,1,True,True,"Action,Role-Playing (RPG)",True,,True,60,0.05,19.95,Nintendo DS,T,True,2008,7.383333333333334,12.75,5.633333333333333,10,4.75,19.0,19.0,19.0,1,19.0,0.0,0.0,0.0,0,0.0,6.083333333333333,8.433333333333334,5.133333333333334,9,4.3
Super Monkey Ball: Banana Blitz,True,4,True,True,Action,True,Sega,True,74,1.0,14.95,Nintendo Wii,T,True,2006,5.316666666666666,6.916666666666667,5.4,6,4.166666666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.316666666666666,6.916666666666667,5.4,6,4.166666666666667
UEFA Champions League 2006-2007,True,4,True,True,Sports,True,EA,True,72,0.03,6.95,X360,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Need for Speed: Carbon - Own the City,True,1,True,True,Racing / Driving,True,EA,True,73,0.93,16.95,Sony PSP,E,True,2006,18.03333333333333,19.183333333333334,18.03333333333333,2,16.866666666666667,20.35,20.35,20.35,1,20.35,0.0,0.0,0.0,0,0.0,15.716666666666669,15.716666666666669,15.716666666666669,1,15.716666666666669
Lumines II,True,2,True,True,Strategy,True,,True,81,0.12,14.95,Sony PSP,E,True,2006,14.5,14.75,14.5,2,14.25,0.0,0.0,0.0,0,0.0,14.0,14.0,14.0,1,14.0,15.0,15.0,15.0,1,15.0
Prince of Persia,True,1,True,True,Action,True,Ubisoft,True,85,0.48,17.95,PlayStation 3,T,True,2008,13.916666666666666,29.716666666666665,13.0,240,10.316666666666666,18.133333333333333,31.78333333333333,17.0,43,13.033333333333331,15.1,19.516666666666666,15.0,77,12.016666666666667,11.633333333333333,14.866666666666667,11.833333333333334,120,9.466666666666669
Tenchu Z,True,1,True,True,Action,True,Microsoft,True,56,0.28,14.95,X360,E,True,2006,34.03333333333333,48.81666666666667,21.25,8,19.816666666666663,59.0,66.5,67.0,3,51.5,12.0,12.0,12.0,1,12.0,20.816666666666663,21.166666666666668,20.883333333333333,4,20.416666666666668
WarioWare: Smooth Moves,True,6,True,True,"Action,Racing / Driving,Sports",True,Nintendo,True,83,0.9,39.95,Nintendo Wii,T,True,2006,4.466666666666667,8.35,3.0,34,2.333333333333333,7.783333333333333,10.416666666666666,8.0,8,5.25,6.266666666666667,8.95,5.0,5,4.816666666666666,2.7666666666666666,6.316666666666666,2.5,21,1.7833333333333332
Need for Speed: Carbon,True,2,True,True,Racing / Driving,True,EA,True,75,0.47,17.95,PlayStation 3,T,True,2006,13.3,21.216666666666665,13.6,56,9.15,22.666666666666668,25.166666666666668,20.0,3,20.166666666666668,13.016666666666667,16.75,14.0,19,9.183333333333334,12.616666666666667,15.4,13.0,34,8.866666666666667
Pipe Mania,True,1,True,True,Strategy,True,,True,74,0.04,12.95,Sony PSP,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Monster Madness: Battle for Suburbia,True,4,True,True,Action,True,,True,55,0.08,14.95,X360,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Bounty Hounds,True,1,True,True,"Action,Strategy",True,Namco,True,63,0.03,17.95,Sony PSP,T,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Super Monkey Ball: Touch & Roll,True,1,True,True,Action,True,Sega,True,63,0.7,15.95,Nintendo DS,T,True,2005,1.45,2.75,0.5666666666666667,9,0.5833333333333334,0.0,0.0,0.0,0,0.0,3.55,4.016666666666667,3.55,2,3.083333333333333,0.85,2.1666666666666665,0.4666666666666667,7,0.4
DK: Jungle Climber,True,1,True,True,"Action,Strategy",True,Nintendo,True,77,0.26,24.95,Nintendo DS,T,True,2007,6.433333333333334,7.6,6.0,3,5.25,0.0,0.0,0.0,0,0.0,9.0,9.0,9.0,1,9.0,5.15,5.566666666666666,5.15,2,4.716666666666667
Medal of Honor: Heroes,True,1,True,True,Action,True,EA,True,71,0.81,14.95,Sony PSP,E,True,2006,4.966666666666667,5.483333333333333,5.0,8,4.383333333333334,0.0,0.0,0.0,0,0.0,5.0,5.0,5.0,2,5.0,4.95,5.483333333333333,5.0,6,4.366666666666666
SSX on Tour,True,1,True,True,Sports,True,EA,True,79,0.2,16.95,Sony PSP,E,True,2005,15.5,16.25,15.5,4,14.75,0.0,0.0,0.0,0,0.0,15.5,16.25,15.5,4,14.75,0.0,0.0,0.0,0,0.0
Grand Theft Auto: Vice City Stories,True,1,True,True,"Action,Racing / Driving",True,Rockstar,True,86,1.72,17.95,Sony PSP,E,True,2006,21.03333333333333,39.56666666666667,17.233333333333334,45,14.066666666666666,45.61666666666667,52.96666666666667,46.25,4,37.96666666666667,25.716666666666665,32.666666666666664,25.0,9,20.03333333333333,16.65,27.83333333333333,16.3,32,12.733333333333333
CrossworDS,True,1,True,True,"Educational,Strategy",True,,True,67,0.53,17.95,Nintendo DS,T,True,2007,17.2,17.2,17.2,1,17.2,0.0,0.0,0.0,0,0.0,17.2,17.2,17.2,1,17.2,0.0,0.0,0.0,0,0.0
Test Drive Unlimited,True,1,True,True,Racing / Driving,True,Atari,True,82,0.25,17.95,X360,T,True,2006,53.4,101.96666666666668,38.5,22,32.96666666666667,112.66666666666669,132.16666666666666,100.0,3,93.16666666666669,55.66666666666666,96.41666666666669,50.0,11,41.41666666666666,28.08333333333333,32.016666666666666,30.0,8,24.516666666666666
Star Trek: Tactical Assault,True,1,True,True,"Action,Strategy",True,Ubisoft,True,63,0.04,17.95,Nintendo DS,T,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
The Orange Box,True,1,True,True,Action,True,,True,96,1.06,17.95,X360,E,True,2007,34.016666666666666,113.75,29.0,33,24.45,87.5,133.5,54.5,4,58.0,26.616666666666667,29.4,27.0,15,23.9,26.65,31.35,28.75,14,22.55
Ontamarama,True,1,True,True,Action,True,,True,71,0.05,17.95,Nintendo DS,M,True,2007,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1,1.0
Dragoneer's Aria,True,1,True,True,Role-Playing (RPG),True,,True,56,0.02,24.95,Sony PSP,E,True,2007,37.63333333333333,39.583333333333336,37.63333333333333,2,35.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,37.63333333333333,39.583333333333336,37.63333333333333,2,35.7
Fallout 3,True,1,True,True,"Action,Role-Playing (RPG)",True,,True,90,1.48,17.95,PlayStation 3,M,True,2008,60.06666666666667,476.26666666666665,45.0,790,28.766666666666666,124.73333333333332,416.26666666666665,112.31666666666666,146,72.26666666666667,61.766666666666666,478.9333333333333,54.0,361,35.15,24.55,86.63333333333334,22.0,283,14.133333333333333
Valkyrie Profile: Lenneth,True,1,True,True,Role-Playing (RPG),True,SquareEnix,True,80,0.16,22.95,Sony PSP,E,True,2006,37.5,67.96666666666667,34.38333333333333,31,28.98333333333333,48.766666666666666,72.21666666666667,40.11666666666667,6,39.41666666666666,36.833333333333336,42.46666666666667,35.06666666666667,11,30.933333333333334,33.18333333333333,44.28333333333333,29.98333333333333,14,26.8
The King of Fighters Collection: The Orochi Saga,True,1,True,True,Action,True,,True,70,0.09,17.95,Nintendo Wii,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Guitar Hero: World Tour,True,4,True,True,"Action,Simulation",True,Activision,True,85,1.78,16.95,X360,T,True,2008,15.95,43.63333333333333,8.616666666666667,38,9.133333333333333,31.116666666666667,50.516666666666666,21.0,4,16.766666666666666,23.75,42.5,20.0,13,13.933333333333334,8.233333333333333,9.55,8.0,21,7.166666666666667
Mario Hoops 3 on 3,True,1,True,True,Sports,True,Nintendo,True,69,1.03,22.95,Nintendo DS,M,True,2006,4.25,4.616666666666667,4.25,2,3.8666666666666663,0.0,0.0,0.0,0,0.0,5.0,5.0,5.0,1,5.0,3.5,3.5,3.5,1,3.5
Bionicle Heroes,True,1,True,True,Action,True,Eidos,True,59,0.06,14.95,X360,T,True,2006,15.3,27.05,12.883333333333333,11,9.4,17.233333333333334,18.883333333333333,18.33333333333333,5,15.333333333333334,24.0,32.0,24.0,2,16.0,8.55,9.566666666666666,9.75,4,6.916666666666667
LEGO Batman: The Videogame,True,1,True,True,"Action,Racing / Driving",True,,True,72,1.39,17.95,Nintendo DS,T,True,2008,17.333333333333332,33.083333333333336,15.0,121,10.333333333333334,29.216666666666665,39.55,29.0,35,22.883333333333333,16.75,28.183333333333334,16.0,33,13.183333333333334,9.833333333333334,13.816666666666666,9.433333333333334,53,7.066666666666666
Dragon Ball Z: Budokai Tenkaichi 2,True,2,True,True,Action,True,Atari,True,72,0.24,14.95,Nintendo Wii,E,True,2006,17.633333333333333,30.55,14.6,16,12.566666666666666,28.883333333333333,35.96666666666667,25.0,5,24.716666666666665,14.0,17.05,14.2,5,11.55,11.283333333333331,12.816666666666666,10.0,6,10.3
Dynasty Warriors 6,True,2,True,True,"Action,Strategy",True,,True,60,0.16,24.95,X360,M,True,2008,29.35,44.083333333333336,17.0,11,18.08333333333333,0.0,0.0,0.0,0,0.0,46.0,55.5,46.0,5,35.5,15.5,16.3,15.75,6,14.3
Hot Shots Golf: Open Tee 2,True,1,True,True,Sports,True,Sony,True,82,0.19,14.95,Sony PSP,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Final Fantasy Tactics A2: Grimoire of the Rift,True,1,True,True,"Role-Playing (RPG),Strategy",True,SquareEnix,True,80,0.36,17.95,Nintendo DS,E,True,2007,79.46666666666667,129.95,75.0,67,48.2,117.16666666666669,148.18333333333334,110.25,14,81.85,81.4,102.95,80.0,35,55.333333333333336,46.36666666666667,52.083333333333336,50.0,18,33.68333333333333
LEGO Star Wars II: The Original Trilogy,True,1,True,True,Action,True,EA,True,47,1.02,17.95,Nintendo DS,E,True,2006,17.55,32.13333333333333,15.0,51,10.633333333333333,27.85,37.61666666666667,26.616666666666667,14,23.616666666666667,16.816666666666666,28.45,15.0,16,13.95,11.25,16.0,12.0,21,8.3
Dragon Ball Z: Burst Limit,True,2,True,True,Action,True,"Atari,Namco",True,71,0.22,19.95,PlayStation 3,M,True,2008,8.05,16.0,6.0,19,5.0,0.0,0.0,0.0,0,0.0,21.666666666666668,24.166666666666668,25.0,3,19.166666666666668,5.5,7.316666666666666,5.583333333333333,16,4.266666666666667
Lunar Knights,True,1,True,True,Action,True,Konami,True,82,0.18,16.95,Nintendo DS,T,True,2007,18.55,32.25,15.25,13,13.116666666666667,26.0,28.0,26.0,2,24.0,21.65,33.28333333333333,16.283333333333335,6,14.316666666666666,11.883333333333333,13.6,12.0,5,10.633333333333333
Major League Baseball 2K7,True,2,True,True,Sports,True,2K,True,74,0.24,7.95,PlayStation 3,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Silent Hill: 0rigins,True,1,True,True,Action,True,Konami,True,78,0.22,17.95,Sony PSP,E,True,2007,6.166666666666667,13.033333333333331,6.0,64,4.45,6.0,6.5,6.0,4,5.5,6.6,12.9,5.0,11,4.366666666666666,6.083333333333333,8.616666666666667,6.0,49,4.433333333333334
Custom Robo Arena,True,1,True,True,"Action,Role-Playing (RPG)",True,Nintendo,True,74,0.01,17.95,Nintendo DS,T,True,2006,24.03333333333333,35.166666666666664,20.616666666666667,6,18.666666666666668,48.0,48.0,48.0,1,48.0,21.0,21.0,21.0,1,21.0,18.8,20.48333333333333,19.116666666666667,4,16.983333333333334
Need for Speed: Undercover,True,4,True,True,Racing / Driving,True,EA,True,54,0.27,27.95,Nintendo Wii,E,True,2008,12.183333333333334,16.333333333333332,11.2,43,9.333333333333334,16.116666666666667,18.15,14.5,6,14.3,13.783333333333331,16.683333333333334,13.0,11,11.683333333333334,10.583333333333334,11.683333333333334,11.0,26,8.883333333333333
Big Brain Academy: Wii Degree,True,8,True,True,Action,True,Nintendo,True,68,1.1,19.95,Nintendo Wii,M,True,2007,20.0,20.0,20.0,1,20.0,0.0,0.0,0.0,0,0.0,20.0,20.0,20.0,1,20.0,0.0,0.0,0.0,0,0.0
Quake 4,True,1,True,True,Action,True,Activision,True,75,0.27,14.95,X360,E,True,2005,9.133333333333333,15.966666666666669,8.45,110,6.383333333333334,13.6,18.23333333333333,13.0,13,10.15,10.5,12.133333333333333,10.033333333333331,26,8.383333333333333,7.8,10.75,8.0,71,5.95
Coded Arms: Contagion,True,1,True,True,Action,True,Konami,True,56,0.06,14.95,Sony PSP,E,True,2007,9.85,10.45,10.0,3,9.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9.85,10.45,10.0,3,9.25
Lemmings,True,1,True,True,Strategy,True,Sony,True,76,0.11,17.95,Sony PSP,E,True,2006,20.433333333333334,25.98333333333333,20.8,10,16.3,13.6,13.6,13.6,1,13.6,22.08333333333333,26.45,21.0,4,18.266666666666666,20.466666666666665,23.016666666666666,21.616666666666667,5,16.516666666666666
Crackdown,True,1,True,True,"Action,Racing / Driving,Role-Playing (RPG)",True,Microsoft,True,83,1.02,14.95,X360,M,True,2007,16.666666666666668,44.75,12.333333333333334,67,10.25,43.66666666666666,58.41666666666666,40.0,6,30.916666666666668,18.6,26.25,16.45,24,12.75,11.033333333333331,15.25,10.0,37,8.25
Death Jr. and the Science Fair of Doom,True,1,True,True,Action,True,Konami,True,47,0.07,12.95,Nintendo DS,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Ghost in the Shell: Stand Alone Complex,True,1,True,True,Action,True,Sony,True,61,0.07,14.95,Sony PSP,E,True,2005,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Master of Illusion,True,1,True,True,Strategy,True,Nintendo,True,69,0.14,14.95,Nintendo DS,E,True,2006,4.1,4.516666666666667,4.1,2,3.6666666666666665,4.1,4.516666666666667,4.1,2,3.6666666666666665,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Prey,True,1,True,True,Action,True,2K,True,79,0.27,14.95,X360,T,True,2006,8.35,16.8,8.0,135,6.266666666666667,12.833333333333334,18.933333333333334,12.0,12,9.15,9.316666666666666,12.066666666666666,9.0,28,7.483333333333333,7.5,9.866666666666667,7.95,95,6.05
Lost in Blue 2,True,1,True,True,Role-Playing (RPG),True,Konami,True,58,0.01,17.95,Nintendo DS,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Viva Pi$?ata: Trouble in Paradise,True,2,True,True,"Racing / Driving,Simulation,Strategy",True,Microsoft,True,82,0.14,17.95,X360,T,True,2008,31.883333333333333,48.18333333333333,20.866666666666667,4,21.08333333333333,18.766666666666666,20.25,18.766666666666666,2,17.283333333333335,20.0,20.0,20.0,1,20.0,70.0,70.0,70.0,1,70.0
WWE SmackDown vs. Raw 2008,True,1,True,True,Sports,True,THQ,True,61,0.11,14.95,Nintendo DS,T,True,2007,25.316666666666663,42.1,13.1,14,11.95,45.03333333333333,56.38333333333333,50.5,5,26.23333333333333,30.9,35.68333333333333,30.9,2,26.116666666666667,9.65,12.4,10.0,7,7.4
Pinball Hall of Fame: The Williams Collection,True,1,True,True,Simulation,True,,True,82,0.41,17.95,Nintendo Wii,T,True,2008,29.25,39.18333333333333,27.5,4,20.183333333333334,32.333333333333336,41.833333333333336,35.0,3,22.83333333333333,0.0,0.0,0.0,0,0.0,20.0,20.0,20.0,1,20.0
FlatOut: Ultimate Carnage,True,1,True,True,Racing / Driving,True,,True,80,0.07,16.95,X360,E,True,2007,21.8,32.0,23.0,21,16.45,40.8,41.21666666666667,40.8,2,40.4,20.98333333333333,26.23333333333333,24.0,13,16.833333333333332,17.25,21.933333333333334,14.5,6,13.183333333333334
Mirror's Edge,True,1,True,True,Action,True,EA,True,79,0.5,14.95,X360,T,True,2008,7.016666666666667,34.833333333333336,6.333333333333333,1100,4.333333333333333,13.733333333333333,37.43333333333333,10.0,49,8.433333333333334,8.483333333333333,21.616666666666667,8.0,203,6.116666666666666,6.316666666666666,11.566666666666666,6.0,895,4.066666666666666
Ford Racing Off Road,True,1,True,True,Racing / Driving,True,,True,47,0.05,12.95,Sony PSP,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
SoulCalibur IV,True,2,True,True,Action,True,Namco,True,85,0.87,19.95,X360,E,True,2008,10.083333333333334,75.26666666666667,5.0,45,3.8666666666666663,55.5,93.61666666666666,33.0,4,28.616666666666667,9.933333333333334,14.983333333333333,10.0,15,6.983333333333333,3.183333333333333,7.35,2.25,26,1.45
Super Dodgeball Brawlers,True,1,True,True,"Action,Sports",True,,True,65,0.12,19.95,Nintendo DS,T,True,2008,0.6833333333333333,0.6833333333333333,0.6833333333333333,1,0.6833333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,1,0.6833333333333333
Star Wars: Lethal Alliance,True,1,True,True,Action,True,Ubisoft,True,61,0.12,17.95,Sony PSP,T,True,2006,5.666666666666667,6.216666666666667,5.0,5,5.166666666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.666666666666667,6.216666666666667,5.0,5,5.166666666666667
Nitrobike,True,4,True,True,"Action,Racing / Driving,Sports",True,Ubisoft,True,49,0.12,14.95,Nintendo Wii,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Manhunt 2,True,1,True,True,Action,True,Rockstar,True,69,0.04,7.95,Sony PSP,T,True,2007,10.383333333333333,17.15,9.5,33,6.816666666666666,21.183333333333334,22.78333333333333,21.183333333333334,2,19.58333333333333,12.333333333333334,14.083333333333334,14.0,7,10.083333333333334,8.9,12.866666666666667,8.566666666666666,24,6.216666666666667
Superman Returns,True,1,True,True,Action,True,EA,True,51,0.19,7.95,X360,E,True,2006,18.766666666666666,22.683333333333334,22.0,5,13.683333333333334,21.716666666666665,23.55,22.5,4,19.48333333333333,0.0,0.0,0.0,0,0.0,7.0,7.0,7.0,1,7.0
Bubble Bobble Evolution,True,1,True,True,Action,True,,True,47,0.03,12.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Top Spin 2,True,4,True,True,Sports,True,2K,True,75,0.16,12.95,X360,T,True,2006,10.0,10.0,10.0,1,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,10.0,10.0,1,10.0
NBA Street Homecourt,True,4,True,True,Sports,True,EA,True,80,0.47,7.95,X360,T,True,2007,18.316666666666663,26.5,7.716666666666667,3,10.116666666666667,7.716666666666667,7.716666666666667,7.716666666666667,1,7.716666666666667,23.616666666666667,31.8,23.616666666666667,2,15.416666666666666,0.0,0.0,0.0,0,0.0
LocoRoco,True,1,True,True,"Action,Strategy",True,Sony,True,83,0.13,17.95,Sony PSP,T,True,2006,8.166666666666666,18.98333333333333,6.0,40,5.05,18.666666666666668,18.666666666666668,18.666666666666668,1,18.666666666666668,13.516666666666667,21.73333333333333,11.633333333333333,12,9.683333333333334,5.4,9.133333333333333,5.0,27,4.1
Blitz: The League,True,2,True,True,Sports,True,Midway,True,69,0.14,14.95,X360,T,True,2006,15.0,15.0,15.0,1,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,15.0,15.0,15.0,1,15.0
Final Fantasy III,True,1,True,True,Role-Playing (RPG),True,SquareEnix,True,77,0.86,17.95,Nintendo DS,E,True,2006,51.06666666666667,98.15,44.0,849,30.966666666666665,89.7,118.61666666666666,87.26666666666667,130,69.73333333333333,52.95,87.43333333333334,48.8,466,36.43333333333333,27.716666666666665,44.05,25.9,253,20.6
Harry Potter and the Order of the Phoenix,True,1,True,True,Action,True,EA,True,68,0.22,16.95,X360,M,True,2007,12.383333333333333,15.65,12.25,25,8.816666666666666,15.2,17.05,15.0,10,14.05,10.0,10.0,10.0,1,10.0,10.533333333333331,14.133333333333333,10.0,14,7.8
Star Wars: Battlefront II,True,1,True,True,Action,True,,True,69,1.09,16.95,Sony PSP,E,True,2005,15.016666666666667,116.0,9.0,99,7.416666666666667,48.9,131.06666666666666,35.36666666666667,14,28.566666666666663,13.416666666666666,16.683333333333334,13.35,25,9.833333333333334,7.783333333333333,11.233333333333333,8.0,60,5.35
Harry Potter and the Goblet of Fire,True,1,True,True,Action,True,EA,True,70,0.19,17.95,Sony PSP,T,True,2005,10.533333333333331,13.083333333333334,8.816666666666666,18,6.333333333333333,15.0,15.5,15.0,4,14.5,14.383333333333333,15.666666666666666,15.283333333333331,4,12.666666666666666,7.2,8.3,8.0,10,5.3
